"Id","Weekly_Sales"
"25_17_2013-07-19",12259.085264484
"25_17_2013-07-26",12259.085264484
"25_18_2012-11-02",13244.248674102
"25_18_2012-11-09",13244.248674102
"25_18_2012-11-16",13244.248674102
"25_18_2012-11-23",14049.6900072464
"25_18_2012-11-30",13244.248674102
"25_18_2012-12-07",13428.5307748028
"25_18_2012-12-14",13428.5307748028
"25_18_2012-12-21",13428.5307748028
"25_18_2012-12-28",14233.9721079472
"25_18_2013-01-04",11265.2274710401
"25_18_2013-01-11",11265.2274710401
"25_18_2013-01-18",11265.2274710401
"25_18_2013-01-25",11265.2274710401
"25_18_2013-02-01",11449.5095717408
"25_18_2013-02-08",12254.9509048852
"25_18_2013-02-15",11449.5095717408
"25_18_2013-02-22",11449.5095717408
"25_18_2013-03-01",11633.7916724416
"25_18_2013-03-08",11633.7916724416
"25_18_2013-03-15",11633.7916724416
"25_18_2013-03-22",11633.7916724416
"25_18_2013-03-29",11633.7916724416
"25_18_2013-04-05",11818.0737731424
"25_18_2013-04-12",11818.0737731424
"25_18_2013-04-19",11818.0737731424
"25_18_2013-04-26",11818.0737731424
"25_18_2013-05-03",12002.3558738432
"25_18_2013-05-10",12002.3558738432
"25_18_2013-05-17",12002.3558738432
"25_18_2013-05-24",12002.3558738432
"25_18_2013-06-07",12186.637974544
"25_18_2013-06-14",12186.637974544
"25_19_2013-04-26",11929.9085839031
"25_19_2013-05-03",12114.1906846039
"25_19_2013-05-10",12114.1906846039
"25_19_2013-05-17",12114.1906846039
"25_19_2013-05-24",12114.1906846039
"25_19_2013-05-31",12114.1906846039
"25_19_2013-06-07",12298.4727853047
"25_19_2013-06-14",12298.4727853047
"25_19_2013-06-21",12298.4727853047
"25_19_2013-06-28",12298.4727853047
"25_19_2013-07-05",12482.7548860055
"25_19_2013-07-12",12482.7548860055
"25_19_2013-07-19",12482.7548860055
"25_19_2013-07-26",12482.7548860055
"25_20_2012-11-02",13467.9182956235
"25_20_2012-11-09",13467.9182956235
"25_20_2012-11-16",13467.9182956235
"25_20_2012-11-23",14273.3596287678
"25_20_2012-11-30",13467.9182956235
"25_20_2012-12-07",13652.2003963242
"25_20_2012-12-14",13652.2003963242
"25_20_2012-12-21",13652.2003963242
"25_20_2012-12-28",14457.6417294686
"25_20_2013-01-04",11488.8970925615
"25_20_2013-01-11",11488.8970925615
"25_20_2013-01-18",11488.8970925615
"25_20_2013-01-25",11488.8970925615
"25_20_2013-02-01",11673.1791932623
"25_20_2013-02-08",12478.6205264066
"25_20_2013-02-15",11673.1791932623
"25_20_2013-02-22",11673.1791932623
"25_20_2013-03-01",11857.461293963
"25_20_2013-03-08",11857.461293963
"25_20_2013-03-15",11857.461293963
"25_20_2013-03-22",11857.461293963
"25_20_2013-03-29",11857.461293963
"25_20_2013-04-05",12041.7433946638
"25_20_2013-04-12",12041.7433946638
"25_20_2013-04-19",12041.7433946638
"25_20_2013-04-26",12041.7433946638
"25_20_2013-05-03",12226.0254953646
"25_20_2013-05-10",12226.0254953646
"25_20_2013-05-17",12226.0254953646
"25_20_2013-05-24",12226.0254953646
"25_20_2013-05-31",12226.0254953646
"25_20_2013-06-07",12410.3075960654
"25_20_2013-06-14",12410.3075960654
"25_20_2013-06-21",12410.3075960654
"25_20_2013-06-28",12410.3075960654
"25_20_2013-07-05",12594.5896967662
"25_20_2013-07-12",12594.5896967662
"25_20_2013-07-19",12594.5896967662
"25_20_2013-07-26",12594.5896967662
"25_21_2012-11-02",13579.7531063842
"25_21_2012-11-09",13579.7531063842
"25_21_2012-11-16",13579.7531063842
"25_21_2012-11-23",14385.1944395285
"25_21_2012-11-30",13579.7531063842
"25_21_2012-12-07",13764.0352070849
"25_21_2012-12-14",13764.0352070849
"25_21_2012-12-21",13764.0352070849
"25_21_2012-12-28",14569.4765402293
"25_21_2013-01-04",11600.7319033222
"25_21_2013-01-11",11600.7319033222
"25_21_2013-01-18",11600.7319033222
"25_21_2013-01-25",11600.7319033222
"25_21_2013-02-01",11785.014004023
"25_21_2013-02-08",12590.4553371673
"25_21_2013-02-15",11785.014004023
"25_21_2013-02-22",11785.014004023
"25_21_2013-03-01",11969.2961047237
"25_21_2013-03-08",11969.2961047237
"25_21_2013-03-15",11969.2961047237
"25_21_2013-03-22",11969.2961047237
"25_21_2013-03-29",11969.2961047237
"25_21_2013-04-05",12153.5782054245
"25_21_2013-04-12",12153.5782054245
"25_21_2013-04-19",12153.5782054245
"25_21_2013-04-26",12153.5782054245
"25_21_2013-05-03",12337.8603061253
"25_21_2013-05-10",12337.8603061253
"25_21_2013-05-17",12337.8603061253
"25_21_2013-05-24",12337.8603061253
"25_21_2013-05-31",12337.8603061253
"25_21_2013-06-07",12522.1424068261
"25_21_2013-06-14",12522.1424068261
"25_21_2013-06-21",12522.1424068261
"25_21_2013-06-28",12522.1424068261
"25_21_2013-07-05",12706.4245075269
"25_21_2013-07-12",12706.4245075269
"25_21_2013-07-19",12706.4245075269
"25_21_2013-07-26",12706.4245075269
"25_22_2012-11-02",13691.5879171449
"25_22_2012-11-09",13691.5879171449
"25_22_2012-11-16",13691.5879171449
"25_22_2012-11-23",14497.0292502893
"25_22_2012-11-30",13691.5879171449
"25_22_2012-12-07",13875.8700178457
"25_22_2012-12-14",13875.8700178457
"25_22_2012-12-21",13875.8700178457
"25_22_2012-12-28",14681.31135099
"25_22_2013-01-04",11712.5667140829
"25_22_2013-01-11",11712.5667140829
"25_22_2013-01-18",11712.5667140829
"25_22_2013-01-25",11712.5667140829
"25_22_2013-02-01",11896.8488147837
"25_22_2013-02-08",12702.2901479281
"25_22_2013-02-15",11896.8488147837
"25_22_2013-02-22",11896.8488147837
"25_22_2013-03-01",12081.1309154845
"25_22_2013-03-08",12081.1309154845
"25_22_2013-03-15",12081.1309154845
"25_22_2013-03-22",12081.1309154845
"25_22_2013-03-29",12081.1309154845
"25_22_2013-04-05",12265.4130161852
"25_22_2013-04-12",12265.4130161852
"25_22_2013-04-19",12265.4130161852
"25_22_2013-04-26",12265.4130161852
"25_22_2013-05-03",12449.695116886
"25_22_2013-05-10",12449.695116886
"25_22_2013-05-17",12449.695116886
"25_22_2013-05-24",12449.695116886
"25_22_2013-05-31",12449.695116886
"25_22_2013-06-07",12633.9772175868
"25_22_2013-06-14",12633.9772175868
"25_22_2013-06-21",12633.9772175868
"25_22_2013-06-28",12633.9772175868
"25_22_2013-07-05",12818.2593182876
"25_22_2013-07-12",12818.2593182876
"25_22_2013-07-19",12818.2593182876
"25_22_2013-07-26",12818.2593182876
"25_23_2012-11-02",13803.4227279056
"25_23_2012-11-09",13803.4227279056
"25_23_2012-11-16",13803.4227279056
"25_23_2012-11-23",14608.86406105
"25_23_2012-11-30",13803.4227279056
"25_23_2012-12-07",13987.7048286064
"25_23_2012-12-14",13987.7048286064
"25_23_2012-12-21",13987.7048286064
"25_23_2012-12-28",14793.1461617507
"25_23_2013-01-04",11824.4015248436
"25_23_2013-01-11",11824.4015248436
"25_23_2013-01-18",11824.4015248436
"25_23_2013-01-25",11824.4015248436
"25_23_2013-02-01",12008.6836255444
"25_23_2013-02-08",12814.1249586888
"25_23_2013-02-15",12008.6836255444
"25_23_2013-02-22",12008.6836255444
"25_23_2013-03-01",12192.9657262452
"25_23_2013-03-08",12192.9657262452
"25_23_2013-03-15",12192.9657262452
"25_23_2013-03-22",12192.9657262452
"25_23_2013-03-29",12192.9657262452
"25_23_2013-04-05",12377.2478269459
"25_23_2013-04-12",12377.2478269459
"25_23_2013-04-19",12377.2478269459
"25_23_2013-04-26",12377.2478269459
"25_23_2013-05-03",12561.5299276467
"25_23_2013-05-10",12561.5299276467
"25_23_2013-05-17",12561.5299276467
"25_23_2013-05-24",12561.5299276467
"25_23_2013-05-31",12561.5299276467
"25_23_2013-06-07",12745.8120283475
"25_23_2013-06-14",12745.8120283475
"25_23_2013-06-21",12745.8120283475
"25_23_2013-06-28",12745.8120283475
"25_23_2013-07-05",12930.0941290483
"25_23_2013-07-12",12930.0941290483
"25_23_2013-07-19",12930.0941290483
"25_23_2013-07-26",12930.0941290483
"25_24_2012-11-02",13915.2575386663
"25_24_2012-11-09",13915.2575386663
"25_24_2012-11-16",13915.2575386663
"25_24_2012-11-23",14720.6988718107
"25_24_2012-11-30",13915.2575386663
"25_24_2012-12-07",14099.5396393671
"25_24_2012-12-14",14099.5396393671
"25_24_2012-12-21",14099.5396393671
"25_24_2012-12-28",14904.9809725115
"25_24_2013-01-04",11936.2363356043
"25_24_2013-01-11",11936.2363356043
"25_24_2013-01-18",11936.2363356043
"25_24_2013-01-25",11936.2363356043
"25_24_2013-02-01",12120.5184363051
"25_24_2013-02-08",12925.9597694495
"25_24_2013-02-15",12120.5184363051
"25_24_2013-02-22",12120.5184363051
"25_24_2013-03-01",12304.8005370059
"25_24_2013-03-08",12304.8005370059
"25_24_2013-03-15",12304.8005370059
"25_24_2013-03-22",12304.8005370059
"25_24_2013-03-29",12304.8005370059
"25_24_2013-04-05",12489.0826377067
"25_24_2013-04-12",12489.0826377067
"25_24_2013-04-19",12489.0826377067
"25_24_2013-04-26",12489.0826377067
"25_24_2013-05-03",12673.3647384074
"25_24_2013-05-10",12673.3647384074
"25_24_2013-05-17",12673.3647384074
"25_24_2013-05-24",12673.3647384074
"25_24_2013-05-31",12673.3647384074
"25_24_2013-06-07",12857.6468391082
"25_24_2013-06-14",12857.6468391082
"25_24_2013-06-21",12857.6468391082
"25_24_2013-06-28",12857.6468391082
"25_24_2013-07-05",13041.928939809
"25_24_2013-07-12",13041.928939809
"25_24_2013-07-19",13041.928939809
"25_24_2013-07-26",13041.928939809
"25_25_2012-11-02",14027.092349427
"25_25_2012-11-09",14027.092349427
"25_25_2012-11-16",14027.092349427
"25_25_2012-11-23",14832.5336825714
"25_25_2012-11-30",14027.092349427
"25_25_2012-12-07",14211.3744501278
"25_25_2012-12-14",14211.3744501278
"25_25_2012-12-21",14211.3744501278
"25_25_2012-12-28",15016.8157832722
"25_25_2013-01-04",12048.071146365
"25_25_2013-01-11",12048.071146365
"25_25_2013-01-18",12048.071146365
"25_25_2013-01-25",12048.071146365
"25_25_2013-02-01",12232.3532470658
"25_25_2013-02-08",13037.7945802102
"25_25_2013-02-15",12232.3532470658
"25_25_2013-02-22",12232.3532470658
"25_25_2013-03-01",12416.6353477666
"25_25_2013-03-08",12416.6353477666
"25_25_2013-03-15",12416.6353477666
"25_25_2013-03-22",12416.6353477666
"25_25_2013-03-29",12416.6353477666
"25_25_2013-04-05",12600.9174484674
"25_25_2013-04-12",12600.9174484674
"25_25_2013-04-19",12600.9174484674
"25_25_2013-04-26",12600.9174484674
"25_25_2013-05-03",12785.1995491681
"25_25_2013-05-10",12785.1995491681
"25_25_2013-05-17",12785.1995491681
"25_25_2013-05-24",12785.1995491681
"25_25_2013-05-31",12785.1995491681
"25_25_2013-06-07",12969.4816498689
"25_25_2013-06-14",12969.4816498689
"25_25_2013-06-21",12969.4816498689
"25_25_2013-06-28",12969.4816498689
"25_25_2013-07-05",13153.7637505697
"25_25_2013-07-12",13153.7637505697
"25_25_2013-07-19",13153.7637505697
"25_25_2013-07-26",13153.7637505697
"25_26_2012-11-02",14138.9271601877
"25_26_2012-11-09",14138.9271601877
"25_26_2012-11-16",14138.9271601877
"25_26_2012-11-23",14944.3684933321
"25_26_2012-11-30",14138.9271601877
"25_26_2012-12-07",14323.2092608885
"25_26_2012-12-14",14323.2092608885
"25_26_2012-12-21",14323.2092608885
"25_26_2012-12-28",15128.6505940329
"25_26_2013-01-04",12159.9059571257
"25_26_2013-01-11",12159.9059571257
"25_26_2013-01-18",12159.9059571257
"25_26_2013-01-25",12159.9059571257
"25_26_2013-02-01",12344.1880578265
"25_26_2013-02-08",13149.6293909709
"25_26_2013-02-15",12344.1880578265
"25_26_2013-02-22",12344.1880578265
"25_26_2013-03-01",12528.4701585273
"25_26_2013-03-08",12528.4701585273
"25_26_2013-03-15",12528.4701585273
"25_26_2013-03-22",12528.4701585273
"25_26_2013-03-29",12528.4701585273
"25_26_2013-04-05",12712.7522592281
"25_26_2013-04-12",12712.7522592281
"25_26_2013-04-19",12712.7522592281
"25_26_2013-04-26",12712.7522592281
"25_26_2013-05-03",12897.0343599289
"25_26_2013-05-10",12897.0343599289
"25_26_2013-05-17",12897.0343599289
"25_26_2013-05-24",12897.0343599289
"25_26_2013-05-31",12897.0343599289
"25_26_2013-06-07",13081.3164606296
"25_26_2013-06-14",13081.3164606296
"25_26_2013-06-21",13081.3164606296
"25_26_2013-06-28",13081.3164606296
"25_26_2013-07-05",13265.5985613304
"25_26_2013-07-12",13265.5985613304
"25_26_2013-07-19",13265.5985613304
"25_26_2013-07-26",13265.5985613304
"25_27_2012-11-02",14250.7619709484
"25_27_2012-11-09",14250.7619709484
"25_27_2012-11-16",14250.7619709484
"25_27_2012-11-23",15056.2033040928
"25_27_2012-11-30",14250.7619709484
"25_27_2012-12-07",14435.0440716492
"25_27_2012-12-14",14435.0440716492
"25_27_2012-12-21",14435.0440716492
"25_27_2012-12-28",15240.4854047936
"25_27_2013-01-04",12271.7407678864
"25_27_2013-01-11",12271.7407678864
"25_27_2013-01-18",12271.7407678864
"25_27_2013-01-25",12271.7407678864
"25_27_2013-02-01",12456.0228685872
"25_27_2013-02-08",13261.4642017316
"25_27_2013-02-15",12456.0228685872
"25_27_2013-02-22",12456.0228685872
"25_27_2013-03-01",12640.304969288
"25_27_2013-03-08",12640.304969288
"25_27_2013-03-15",12640.304969288
"25_27_2013-03-22",12640.304969288
"25_27_2013-03-29",12640.304969288
"25_27_2013-04-05",12824.5870699888
"25_27_2013-04-12",12824.5870699888
"25_27_2013-04-19",12824.5870699888
"25_27_2013-04-26",12824.5870699888
"25_27_2013-05-03",13008.8691706896
"25_27_2013-05-10",13008.8691706896
"25_27_2013-05-17",13008.8691706896
"25_27_2013-05-24",13008.8691706896
"25_27_2013-05-31",13008.8691706896
"25_27_2013-06-07",13193.1512713903
"25_27_2013-06-14",13193.1512713903
"25_27_2013-06-21",13193.1512713903
"25_27_2013-06-28",13193.1512713903
"25_27_2013-07-05",13377.4333720911
"25_27_2013-07-12",13377.4333720911
"25_27_2013-07-19",13377.4333720911
"25_27_2013-07-26",13377.4333720911
"25_28_2012-11-02",14362.5967817091
"25_28_2012-11-09",14362.5967817091
"25_28_2012-11-16",14362.5967817091
"25_28_2012-11-23",15168.0381148535
"25_28_2012-11-30",14362.5967817091
"25_28_2012-12-07",14546.8788824099
"25_28_2012-12-14",14546.8788824099
"25_28_2012-12-21",14546.8788824099
"25_28_2012-12-28",15352.3202155543
"25_28_2013-01-04",12383.5755786471
"25_28_2013-01-11",12383.5755786471
"25_28_2013-01-18",12383.5755786471
"25_28_2013-01-25",12383.5755786471
"25_28_2013-02-01",12567.8576793479
"25_28_2013-02-08",13373.2990124923
"25_28_2013-02-15",12567.8576793479
"25_28_2013-02-22",12567.8576793479
"25_28_2013-03-01",12752.1397800487
"25_28_2013-03-08",12752.1397800487
"25_28_2013-03-15",12752.1397800487
"25_28_2013-03-22",12752.1397800487
"25_28_2013-03-29",12752.1397800487
"25_28_2013-04-05",12936.4218807495
"25_28_2013-04-12",12936.4218807495
"25_28_2013-04-19",12936.4218807495
"25_28_2013-04-26",12936.4218807495
"25_28_2013-05-03",13120.7039814503
"25_28_2013-05-10",13120.7039814503
"25_28_2013-05-17",13120.7039814503
"25_28_2013-05-24",13120.7039814503
"25_28_2013-05-31",13120.7039814503
"25_28_2013-06-07",13304.9860821511
"25_28_2013-06-14",13304.9860821511
"25_28_2013-06-21",13304.9860821511
"25_28_2013-06-28",13304.9860821511
"25_28_2013-07-05",13489.2681828518
"25_28_2013-07-12",13489.2681828518
"25_28_2013-07-19",13489.2681828518
"25_28_2013-07-26",13489.2681828518
"25_29_2012-11-02",14474.4315924698
"25_29_2012-11-09",14474.4315924698
"25_29_2012-11-16",14474.4315924698
"25_29_2012-11-23",15279.8729256142
"25_29_2012-11-30",14474.4315924698
"25_29_2012-12-07",14658.7136931706
"25_29_2012-12-14",14658.7136931706
"25_29_2012-12-21",14658.7136931706
"25_29_2012-12-28",15464.155026315
"25_29_2013-01-04",12495.4103894079
"25_29_2013-01-11",12495.4103894079
"25_29_2013-01-18",12495.4103894079
"25_29_2013-01-25",12495.4103894079
"25_29_2013-02-01",12679.6924901086
"25_29_2013-02-08",13485.133823253
"25_29_2013-02-15",12679.6924901086
"25_29_2013-02-22",12679.6924901086
"25_29_2013-03-01",12863.9745908094
"25_29_2013-03-08",12863.9745908094
"25_29_2013-03-15",12863.9745908094
"25_29_2013-03-22",12863.9745908094
"25_29_2013-03-29",12863.9745908094
"25_29_2013-04-05",13048.2566915102
"25_29_2013-04-12",13048.2566915102
"25_29_2013-04-19",13048.2566915102
"25_29_2013-04-26",13048.2566915102
"25_29_2013-05-03",13232.538792211
"25_29_2013-05-10",13232.538792211
"25_29_2013-05-17",13232.538792211
"25_29_2013-05-24",13232.538792211
"25_29_2013-05-31",13232.538792211
"25_29_2013-06-07",13416.8208929118
"25_29_2013-06-14",13416.8208929118
"25_29_2013-06-21",13416.8208929118
"25_29_2013-06-28",13416.8208929118
"25_29_2013-07-05",13601.1029936125
"25_29_2013-07-12",13601.1029936125
"25_29_2013-07-19",13601.1029936125
"25_29_2013-07-26",13601.1029936125
"25_30_2012-11-02",14586.2664032305
"25_30_2012-11-09",14586.2664032305
"25_30_2012-11-16",14586.2664032305
"25_30_2012-11-23",15391.7077363749
"25_30_2012-11-30",14586.2664032305
"25_30_2012-12-07",14770.5485039313
"25_30_2012-12-14",14770.5485039313
"25_30_2012-12-21",14770.5485039313
"25_30_2012-12-28",15575.9898370757
"25_30_2013-01-04",12607.2452001686
"25_30_2013-01-11",12607.2452001686
"25_30_2013-01-18",12607.2452001686
"25_30_2013-01-25",12607.2452001686
"25_30_2013-02-01",12791.5273008694
"25_30_2013-02-08",13596.9686340137
"25_30_2013-02-15",12791.5273008694
"25_30_2013-02-22",12791.5273008694
"25_30_2013-03-01",12975.8094015701
"25_30_2013-03-08",12975.8094015701
"25_30_2013-03-15",12975.8094015701
"25_30_2013-03-22",12975.8094015701
"25_30_2013-03-29",12975.8094015701
"25_30_2013-04-05",13160.0915022709
"25_30_2013-04-12",13160.0915022709
"25_30_2013-04-19",13160.0915022709
"25_30_2013-04-26",13160.0915022709
"25_30_2013-05-03",13344.3736029717
"25_30_2013-05-10",13344.3736029717
"25_30_2013-05-17",13344.3736029717
"25_30_2013-05-24",13344.3736029717
"25_30_2013-05-31",13344.3736029717
"25_30_2013-06-07",13528.6557036725
"25_30_2013-06-14",13528.6557036725
"25_30_2013-06-21",13528.6557036725
"25_30_2013-06-28",13528.6557036725
"25_30_2013-07-05",13712.9378043733
"25_30_2013-07-12",13712.9378043733
"25_30_2013-07-19",13712.9378043733
"25_30_2013-07-26",13712.9378043733
"25_31_2012-11-02",14698.1012139913
"25_31_2012-11-09",14698.1012139913
"25_31_2012-11-16",14698.1012139913
"25_31_2012-11-23",15503.5425471356
"25_31_2012-11-30",14698.1012139913
"25_31_2012-12-07",14882.383314692
"25_31_2012-12-14",14882.383314692
"25_31_2012-12-21",14882.383314692
"25_31_2012-12-28",15687.8246478364
"25_31_2013-01-04",12719.0800109293
"25_31_2013-01-11",12719.0800109293
"25_31_2013-01-18",12719.0800109293
"25_31_2013-01-25",12719.0800109293
"25_31_2013-02-01",12903.3621116301
"25_31_2013-02-08",13708.8034447744
"25_31_2013-02-15",12903.3621116301
"25_31_2013-02-22",12903.3621116301
"25_31_2013-03-01",13087.6442123308
"25_31_2013-03-08",13087.6442123308
"25_31_2013-03-15",13087.6442123308
"25_31_2013-03-22",13087.6442123308
"25_31_2013-03-29",13087.6442123308
"25_31_2013-04-05",13271.9263130316
"25_31_2013-04-12",13271.9263130316
"25_31_2013-04-19",13271.9263130316
"25_31_2013-04-26",13271.9263130316
"25_31_2013-05-03",13456.2084137324
"25_31_2013-05-10",13456.2084137324
"25_31_2013-05-17",13456.2084137324
"25_31_2013-05-24",13456.2084137324
"25_31_2013-05-31",13456.2084137324
"25_31_2013-06-07",13640.4905144332
"25_31_2013-06-14",13640.4905144332
"25_31_2013-06-21",13640.4905144332
"25_31_2013-06-28",13640.4905144332
"25_31_2013-07-05",13824.772615134
"25_31_2013-07-12",13824.772615134
"25_31_2013-07-19",13824.772615134
"25_31_2013-07-26",13824.772615134
"25_32_2012-11-02",14809.936024752
"25_32_2012-11-09",14809.936024752
"25_32_2012-11-16",14809.936024752
"25_32_2012-11-23",15615.3773578964
"25_32_2012-11-30",14809.936024752
"25_32_2012-12-07",14994.2181254527
"25_32_2012-12-14",14994.2181254527
"25_32_2012-12-21",14994.2181254527
"25_32_2012-12-28",15799.6594585971
"25_32_2013-01-04",12830.91482169
"25_32_2013-01-11",12830.91482169
"25_32_2013-01-18",12830.91482169
"25_32_2013-01-25",12830.91482169
"25_32_2013-02-01",13015.1969223908
"25_32_2013-02-08",13820.6382555352
"25_32_2013-02-15",13015.1969223908
"25_32_2013-02-22",13015.1969223908
"25_32_2013-03-01",13199.4790230916
"25_32_2013-03-08",13199.4790230916
"25_32_2013-03-15",13199.4790230916
"25_32_2013-03-22",13199.4790230916
"25_32_2013-03-29",13199.4790230916
"25_32_2013-04-05",13383.7611237923
"25_32_2013-04-12",13383.7611237923
"25_32_2013-04-19",13383.7611237923
"25_32_2013-04-26",13383.7611237923
"25_32_2013-05-03",13568.0432244931
"25_32_2013-05-10",13568.0432244931
"25_32_2013-05-17",13568.0432244931
"25_32_2013-05-24",13568.0432244931
"25_32_2013-05-31",13568.0432244931
"25_32_2013-06-07",13752.3253251939
"25_32_2013-06-14",13752.3253251939
"25_32_2013-06-21",13752.3253251939
"25_32_2013-06-28",13752.3253251939
"25_32_2013-07-05",13936.6074258947
"25_32_2013-07-12",13936.6074258947
"25_32_2013-07-19",13936.6074258947
"25_32_2013-07-26",13936.6074258947
"25_33_2012-11-02",14921.7708355127
"25_33_2012-11-09",14921.7708355127
"25_33_2012-11-16",14921.7708355127
"25_33_2012-11-23",15727.2121686571
"25_33_2012-11-30",14921.7708355127
"25_33_2012-12-07",15106.0529362135
"25_33_2012-12-14",15106.0529362135
"25_33_2012-12-21",15106.0529362135
"25_33_2012-12-28",15911.4942693578
"25_33_2013-01-04",12942.7496324507
"25_33_2013-01-11",12942.7496324507
"25_33_2013-01-18",12942.7496324507
"25_33_2013-01-25",12942.7496324507
"25_33_2013-02-01",13127.0317331515
"25_33_2013-02-08",13932.4730662959
"25_33_2013-02-15",13127.0317331515
"25_33_2013-02-22",13127.0317331515
"25_33_2013-03-01",13311.3138338523
"25_33_2013-03-08",13311.3138338523
"25_33_2013-03-15",13311.3138338523
"25_33_2013-03-22",13311.3138338523
"25_33_2013-03-29",13311.3138338523
"25_33_2013-04-05",13495.595934553
"25_33_2013-04-12",13495.595934553
"25_33_2013-04-19",13495.595934553
"25_33_2013-04-26",13495.595934553
"25_33_2013-05-03",13679.8780352538
"25_33_2013-05-10",13679.8780352538
"25_33_2013-05-17",13679.8780352538
"25_33_2013-05-24",13679.8780352538
"25_33_2013-05-31",13679.8780352538
"25_33_2013-06-07",13864.1601359546
"25_33_2013-06-14",13864.1601359546
"25_33_2013-06-21",13864.1601359546
"25_33_2013-06-28",13864.1601359546
"25_33_2013-07-05",14048.4422366554
"25_33_2013-07-12",14048.4422366554
"25_33_2013-07-19",14048.4422366554
"25_33_2013-07-26",14048.4422366554
"25_34_2012-11-02",15033.6056462734
"25_34_2012-11-09",15033.6056462734
"25_34_2012-11-16",15033.6056462734
"25_34_2012-11-23",15839.0469794178
"25_34_2012-11-30",15033.6056462734
"25_34_2012-12-07",15217.8877469742
"25_34_2012-12-14",15217.8877469742
"25_34_2012-12-21",15217.8877469742
"25_34_2012-12-28",16023.3290801186
"25_34_2013-01-04",13054.5844432114
"25_34_2013-01-11",13054.5844432114
"25_34_2013-01-18",13054.5844432114
"25_34_2013-01-25",13054.5844432114
"25_34_2013-02-01",13238.8665439122
"25_34_2013-02-08",14044.3078770566
"25_34_2013-02-15",13238.8665439122
"25_34_2013-02-22",13238.8665439122
"25_34_2013-03-01",13423.148644613
"25_34_2013-03-08",13423.148644613
"25_34_2013-03-15",13423.148644613
"25_34_2013-03-22",13423.148644613
"25_34_2013-03-29",13423.148644613
"25_34_2013-04-05",13607.4307453138
"25_34_2013-04-12",13607.4307453138
"25_34_2013-04-19",13607.4307453138
"25_34_2013-04-26",13607.4307453138
"25_34_2013-05-03",13791.7128460145
"25_34_2013-05-10",13791.7128460145
"25_34_2013-05-17",13791.7128460145
"25_34_2013-05-24",13791.7128460145
"25_34_2013-05-31",13791.7128460145
"25_34_2013-06-07",13975.9949467153
"25_34_2013-06-14",13975.9949467153
"25_34_2013-06-21",13975.9949467153
"25_34_2013-06-28",13975.9949467153
"25_34_2013-07-05",14160.2770474161
"25_34_2013-07-12",14160.2770474161
"25_34_2013-07-19",14160.2770474161
"25_34_2013-07-26",14160.2770474161
"25_35_2012-11-02",15145.4404570341
"25_35_2012-11-09",15145.4404570341
"25_35_2012-11-16",15145.4404570341
"25_35_2012-11-23",15950.8817901785
"25_35_2012-11-30",15145.4404570341
"25_35_2012-12-07",15329.7225577349
"25_35_2012-12-14",15329.7225577349
"25_35_2012-12-21",15329.7225577349
"25_35_2012-12-28",16135.1638908793
"25_35_2013-01-04",13166.4192539721
"25_35_2013-01-11",13166.4192539721
"25_35_2013-01-18",13166.4192539721
"25_35_2013-01-25",13166.4192539721
"25_35_2013-02-01",13350.7013546729
"25_35_2013-02-08",14156.1426878173
"25_35_2013-02-15",13350.7013546729
"25_35_2013-02-22",13350.7013546729
"25_35_2013-03-01",13534.9834553737
"25_35_2013-03-08",13534.9834553737
"25_35_2013-03-15",13534.9834553737
"25_35_2013-03-22",13534.9834553737
"25_35_2013-03-29",13534.9834553737
"25_35_2013-04-05",13719.2655560745
"25_35_2013-04-12",13719.2655560745
"25_35_2013-04-19",13719.2655560745
"25_35_2013-04-26",13719.2655560745
"25_35_2013-05-03",13903.5476567752
"25_35_2013-05-10",13903.5476567752
"25_35_2013-05-17",13903.5476567752
"25_35_2013-05-24",13903.5476567752
"25_35_2013-05-31",13903.5476567752
"25_35_2013-06-07",14087.829757476
"25_35_2013-06-14",14087.829757476
"25_35_2013-06-21",14087.829757476
"25_35_2013-06-28",14087.829757476
"25_35_2013-07-05",14272.1118581768
"25_35_2013-07-12",14272.1118581768
"25_35_2013-07-19",14272.1118581768
"25_35_2013-07-26",14272.1118581768
"25_36_2012-11-02",15257.2752677948
"25_36_2012-11-09",15257.2752677948
"25_36_2012-11-16",15257.2752677948
"25_36_2012-11-23",16062.7166009392
"25_36_2012-11-30",15257.2752677948
"25_36_2012-12-07",15441.5573684956
"25_36_2012-12-14",15441.5573684956
"25_36_2012-12-21",15441.5573684956
"25_36_2012-12-28",16246.99870164
"25_36_2013-01-04",13278.2540647328
"25_36_2013-01-11",13278.2540647328
"25_36_2013-01-18",13278.2540647328
"25_36_2013-01-25",13278.2540647328
"25_36_2013-02-01",13462.5361654336
"25_36_2013-02-08",14267.977498578
"25_36_2013-02-15",13462.5361654336
"25_36_2013-02-22",13462.5361654336
"25_36_2013-03-01",13646.8182661344
"25_36_2013-03-08",13646.8182661344
"25_36_2013-03-15",13646.8182661344
"25_36_2013-03-22",13646.8182661344
"25_36_2013-03-29",13646.8182661344
"25_36_2013-04-05",13831.1003668352
"25_36_2013-04-12",13831.1003668352
"25_36_2013-04-19",13831.1003668352
"25_36_2013-04-26",13831.1003668352
"25_36_2013-05-03",14015.382467536
"25_36_2013-05-10",14015.382467536
"25_36_2013-05-17",14015.382467536
"25_36_2013-05-24",14015.382467536
"25_36_2013-05-31",14015.382467536
